duration,day_of_week,user_type
10.283333333333333,Wednesday,Subscriber
4.7,Wednesday,Subscriber
12.016666666666667,Wednesday,Subscriber
10.533333333333333,Wednesday,Subscriber
10.783333333333333,Wednesday,Subscriber
40.583333333333336,Wednesday,Customer
14.416666666666666,Wednesday,Subscriber
12.95,Wednesday,Subscriber
8.0,Wednesday,Customer
10.916666666666666,Wednesday,Subscriber
16.366666666666667,Wednesday,Customer
18.35,Wednesday,Subscriber
9.966666666666667,Wednesday,Subscriber
5.983333333333333,Wednesday,Subscriber
5.633333333333334,Wednesday,Subscriber
3.316666666666667,Wednesday,Subscriber
14.95,Wednesday,Subscriber
19.15,Wednesday,Subscriber
5.6,Wednesday,Subscriber
50.6,Wednesday,Customer
10.65,Wednesday,Subscriber
5.283333333333333,Wednesday,Subscriber
20.533333333333335,Wednesday,Subscriber
12.183333333333334,Wednesday,Subscriber
4.816666666666666,Wednesday,Subscriber
15.316666666666666,Wednesday,Subscriber
7.266666666666667,Wednesday,Subscriber
5.683333333333334,Wednesday,Subscriber
13.233333333333333,Wednesday,Subscriber
10.566666666666666,Wednesday,Subscriber
4.516666666666667,Wednesday,Customer
7.566666666666666,Wednesday,Customer
16.883333333333333,Wednesday,Customer
22.916666666666668,Wednesday,Subscriber
3.4166666666666665,Wednesday,Subscriber
21.666666666666668,Wednesday,Subscriber
3.45,Wednesday,Subscriber
6.6,Wednesday,Subscriber
6.6,Wednesday,Subscriber
19.4,Wednesday,Subscriber
4.216666666666667,Wednesday,Subscriber
28.383333333333333,Wednesday,Subscriber
22.566666666666666,Wednesday,Customer
38.233333333333334,Wednesday,Customer
3.65,Wednesday,Subscriber
1.5,Wednesday,Subscriber
7.316666666666666,Wednesday,Subscriber
2.566666666666667,Wednesday,Subscriber
9.033333333333333,Wednesday,Subscriber
18.583333333333332,Wednesday,Subscriber
12.666666666666666,Wednesday,Subscriber
5.333333333333333,Wednesday,Subscriber
5.033333333333333,Wednesday,Subscriber
11.55,Wednesday,Subscriber
8.666666666666666,Wednesday,Subscriber
5.6,Wednesday,Subscriber
11.7,Wednesday,Subscriber
5.3,Wednesday,Subscriber
13.633333333333333,Wednesday,Subscriber
3.3833333333333333,Wednesday,Subscriber
7.516666666666667,Wednesday,Subscriber
7.4,Wednesday,Subscriber
9.7,Wednesday,Subscriber
2.3833333333333333,Wednesday,Subscriber
5.25,Wednesday,Subscriber
4.383333333333334,Wednesday,Subscriber
4.166666666666667,Wednesday,Subscriber
10.2,Wednesday,Subscriber
10.316666666666666,Wednesday,Subscriber
9.15,Wednesday,Subscriber
10.416666666666666,Wednesday,Subscriber
33.6,Wednesday,Customer
25.866666666666667,Wednesday,Subscriber
4.633333333333334,Wednesday,Subscriber
7.816666666666666,Wednesday,Subscriber
2.0,Wednesday,Subscriber
4.583333333333333,Wednesday,Subscriber
6.866666666666666,Wednesday,Subscriber
5.016666666666667,Wednesday,Subscriber
5.883333333333334,Wednesday,Subscriber
13.45,Wednesday,Subscriber
2.2,Wednesday,Subscriber
3.533333333333333,Wednesday,Subscriber
9.15,Wednesday,Subscriber
16.5,Wednesday,Subscriber
2.4166666666666665,Wednesday,Subscriber
16.833333333333332,Wednesday,Subscriber
5.733333333333333,Wednesday,Subscriber
6.566666666666666,Wednesday,Subscriber
2.466666666666667,Wednesday,Subscriber
11.7,Wednesday,Subscriber
17.933333333333334,Wednesday,Subscriber
8.5,Wednesday,Subscriber
8.566666666666666,Wednesday,Subscriber
9.016666666666667,Wednesday,Subscriber
9.933333333333334,Wednesday,Subscriber
4.366666666666666,Wednesday,Subscriber
6.966666666666667,Wednesday,Subscriber
9.783333333333333,Wednesday,Subscriber
24.216666666666665,Wednesday,Subscriber
4.6,Wednesday,Subscriber
6.35,Wednesday,Subscriber
17.133333333333333,Wednesday,Subscriber
4.45,Wednesday,Subscriber
15.066666666666666,Wednesday,Subscriber
6.733333333333333,Wednesday,Subscriber
21.366666666666667,Wednesday,Subscriber
9.533333333333333,Wednesday,Subscriber
9.2,Wednesday,Subscriber
14.833333333333334,Wednesday,Subscriber
3.4166666666666665,Tuesday,Subscriber
10.083333333333334,Tuesday,Subscriber
8.383333333333333,Tuesday,Subscriber
2.6,Tuesday,Subscriber
4.066666666666666,Tuesday,Subscriber
2.7333333333333334,Tuesday,Subscriber
3.8666666666666667,Tuesday,Subscriber
3.1,Tuesday,Subscriber
13.783333333333333,Tuesday,Subscriber
23.583333333333332,Tuesday,Subscriber
5.666666666666667,Tuesday,Subscriber
16.183333333333334,Tuesday,Subscriber
12.233333333333333,Tuesday,Subscriber
12.633333333333333,Tuesday,Subscriber
4.583333333333333,Tuesday,Subscriber
6.633333333333334,Tuesday,Subscriber
32.666666666666664,Tuesday,Customer
10.2,Tuesday,Subscriber
5.2,Tuesday,Subscriber
11.466666666666667,Tuesday,Subscriber
9.866666666666667,Tuesday,Subscriber
23.833333333333332,Tuesday,Subscriber
26.066666666666666,Tuesday,Subscriber
6.95,Tuesday,Subscriber
13.75,Tuesday,Subscriber
6.6,Tuesday,Subscriber
8.033333333333333,Tuesday,Subscriber
4.6,Tuesday,Subscriber
12.266666666666667,Tuesday,Subscriber
14.233333333333333,Tuesday,Subscriber
10.75,Tuesday,Subscriber
14.616666666666667,Tuesday,Subscriber
2.066666666666667,Tuesday,Subscriber
52.75,Tuesday,Customer
1.0166666666666666,Tuesday,Subscriber
6.733333333333333,Tuesday,Subscriber
6.433333333333334,Tuesday,Subscriber
14.6,Tuesday,Subscriber
10.716666666666667,Tuesday,Subscriber
12.316666666666666,Tuesday,Subscriber
16.766666666666666,Tuesday,Subscriber
17.283333333333335,Tuesday,Customer
44.71666666666667,Tuesday,Customer
6.483333333333333,Tuesday,Subscriber
12.133333333333333,Tuesday,Subscriber
8.916666666666666,Tuesday,Subscriber
17.466666666666665,Tuesday,Subscriber
5.183333333333334,Tuesday,Subscriber
23.25,Tuesday,Subscriber
7.983333333333333,Tuesday,Subscriber
6.233333333333333,Tuesday,Subscriber
6.133333333333334,Tuesday,Subscriber
7.616666666666666,Tuesday,Subscriber
9.483333333333333,Tuesday,Subscriber
11.333333333333334,Tuesday,Subscriber
9.583333333333334,Tuesday,Subscriber
20.4,Tuesday,Subscriber
22.433333333333334,Tuesday,Customer
14.983333333333333,Tuesday,Subscriber
2.033333333333333,Tuesday,Subscriber
5.016666666666667,Tuesday,Subscriber
14.766666666666667,Tuesday,Subscriber
11.0,Tuesday,Subscriber
22.95,Tuesday,Subscriber
8.233333333333333,Tuesday,Subscriber
4.566666666666666,Tuesday,Subscriber
7.866666666666666,Tuesday,Subscriber
10.0,Tuesday,Subscriber
5.4,Tuesday,Subscriber
16.0,Tuesday,Customer
7.616666666666666,Tuesday,Subscriber
8.833333333333334,Tuesday,Subscriber
5.7,Tuesday,Subscriber
12.716666666666667,Tuesday,Subscriber
18.05,Tuesday,Customer
19.333333333333332,Tuesday,Subscriber
26.133333333333333,Tuesday,Subscriber
9.15,Tuesday,Subscriber
4.833333333333333,Tuesday,Subscriber
27.616666666666667,Tuesday,Customer
23.983333333333334,Tuesday,Subscriber
10.316666666666666,Tuesday,Subscriber
14.8,Tuesday,Subscriber
5.966666666666667,Tuesday,Subscriber
7.116666666666666,Tuesday,Subscriber
2.75,Tuesday,Subscriber
10.8,Tuesday,Subscriber
7.433333333333334,Tuesday,Customer
11.483333333333333,Tuesday,Subscriber
26.366666666666667,Tuesday,Subscriber
4.783333333333333,Tuesday,Customer
6.4,Tuesday,Subscriber
18.4,Tuesday,Customer
7.866666666666666,Tuesday,Customer
2.8,Tuesday,Subscriber
1.4,Tuesday,Customer
3.816666666666667,Tuesday,Subscriber
24.883333333333333,Tuesday,Subscriber
16.55,Tuesday,Customer
11.1,Tuesday,Subscriber
16.466666666666665,Tuesday,Subscriber
5.416666666666667,Tuesday,Subscriber
2.7666666666666666,Tuesday,Subscriber
3.6666666666666665,Tuesday,Subscriber
32.2,Tuesday,Customer
14.416666666666666,Tuesday,Subscriber
9.65,Tuesday,Subscriber
4.5,Tuesday,Subscriber
2.816666666666667,Tuesday,Subscriber
11.483333333333333,Tuesday,Subscriber
18.85,Tuesday,Customer
15.75,Tuesday,Subscriber
11.633333333333333,Tuesday,Subscriber
15.8,Tuesday,Customer
27.55,Tuesday,Subscriber
7.833333333333333,Tuesday,Subscriber
14.333333333333334,Tuesday,Subscriber
9.0,Tuesday,Customer
24.383333333333333,Tuesday,Customer
9.933333333333334,Tuesday,Subscriber
4.083333333333333,Tuesday,Subscriber
4.95,Tuesday,Subscriber
10.383333333333333,Tuesday,Subscriber
10.233333333333333,Tuesday,Subscriber
10.3,Tuesday,Subscriber
9.833333333333334,Tuesday,Subscriber
18.25,Tuesday,Subscriber
9.383333333333333,Tuesday,Subscriber
5.833333333333333,Tuesday,Subscriber
21.15,Tuesday,Subscriber
10.183333333333334,Tuesday,Subscriber
13.766666666666667,Tuesday,Subscriber
7.566666666666666,Tuesday,Subscriber
15.666666666666666,Tuesday,Subscriber
5.7,Tuesday,Subscriber
3.45,Tuesday,Subscriber
24.733333333333334,Tuesday,Subscriber
16.416666666666668,Tuesday,Subscriber
9.683333333333334,Tuesday,Subscriber
7.483333333333333,Tuesday,Subscriber
12.833333333333334,Tuesday,Subscriber
15.85,Tuesday,Subscriber
9.4,Tuesday,Subscriber
4.583333333333333,Tuesday,Subscriber
3.1166666666666667,Tuesday,Subscriber
4.983333333333333,Tuesday,Subscriber
4.483333333333333,Tuesday,Subscriber
10.283333333333333,Tuesday,Subscriber
2.3833333333333333,Tuesday,Subscriber
6.116666666666666,Tuesday,Subscriber
10.583333333333334,Tuesday,Subscriber
19.15,Tuesday,Subscriber
17.15,Tuesday,Subscriber
30.1,Tuesday,Subscriber
19.466666666666665,Tuesday,Subscriber
11.933333333333334,Tuesday,Subscriber
5.666666666666667,Monday,Subscriber
3.933333333333333,Monday,Subscriber
12.883333333333333,Monday,Subscriber
1.7666666666666666,Monday,Subscriber
18.833333333333332,Monday,Subscriber
8.25,Monday,Subscriber
4.133333333333334,Monday,Subscriber
16.733333333333334,Monday,Subscriber
4.016666666666667,Monday,Subscriber
7.533333333333333,Monday,Subscriber
4.75,Monday,Subscriber
2.7666666666666666,Monday,Subscriber
2.8666666666666667,Monday,Subscriber
14.0,Monday,Customer
7.683333333333334,Monday,Subscriber
19.2,Monday,Subscriber
5.9,Monday,Subscriber
5.9,Monday,Subscriber
20.75,Monday,Subscriber
8.716666666666667,Monday,Subscriber
3.2333333333333334,Monday,Subscriber
12.583333333333334,Monday,Subscriber
8.633333333333333,Monday,Subscriber
9.016666666666667,Monday,Subscriber
7.8,Monday,Subscriber
3.2,Monday,Subscriber
7.316666666666666,Monday,Subscriber
7.333333333333333,Monday,Subscriber
8.166666666666666,Monday,Subscriber
19.0,Monday,Subscriber
8.583333333333334,Monday,Subscriber
4.633333333333334,Monday,Subscriber
8.95,Monday,Subscriber
13.65,Monday,Subscriber
16.166666666666668,Monday,Subscriber
3.6333333333333333,Monday,Subscriber
18.066666666666666,Monday,Subscriber
19.5,Monday,Subscriber
10.066666666666666,Monday,Subscriber
9.1,Monday,Subscriber
18.0,Monday,Subscriber
18.333333333333332,Monday,Customer
4.416666666666667,Monday,Subscriber
42.5,Monday,Customer
15.7,Monday,Subscriber
25.95,Monday,Subscriber
1.7333333333333334,Monday,Subscriber
12.566666666666666,Monday,Subscriber
6.733333333333333,Monday,Subscriber
14.1,Monday,Customer
23.733333333333334,Monday,Subscriber
7.316666666666666,Monday,Subscriber
6.933333333333334,Monday,Subscriber
12.583333333333334,Monday,Subscriber
9.566666666666666,Monday,Subscriber
5.55,Monday,Subscriber
11.833333333333334,Monday,Subscriber
32.68333333333333,Monday,Subscriber
27.633333333333333,Monday,Subscriber
9.65,Monday,Subscriber
5.666666666666667,Monday,Subscriber
2.0166666666666666,Monday,Subscriber
13.966666666666667,Monday,Subscriber
11.283333333333333,Monday,Subscriber
23.666666666666668,Monday,Subscriber
2.6666666666666665,Monday,Subscriber
5.15,Monday,Subscriber
4.75,Monday,Subscriber
8.116666666666667,Monday,Subscriber
9.583333333333334,Monday,Subscriber
6.466666666666667,Monday,Subscriber
5.55,Monday,Subscriber
2.7,Monday,Subscriber
10.933333333333334,Monday,Subscriber
22.283333333333335,Monday,Subscriber
13.716666666666667,Monday,Subscriber
8.733333333333333,Monday,Subscriber
3.033333333333333,Monday,Subscriber
9.833333333333334,Monday,Subscriber
3.6666666666666665,Monday,Subscriber
6.566666666666666,Monday,Subscriber
8.266666666666667,Monday,Subscriber
6.5,Monday,Subscriber
26.966666666666665,Monday,Subscriber
8.166666666666666,Monday,Subscriber
16.1,Monday,Customer
7.283333333333333,Monday,Subscriber
2.783333333333333,Monday,Subscriber
8.966666666666667,Monday,Subscriber
7.7,Monday,Subscriber
4.283333333333333,Monday,Subscriber
12.75,Monday,Subscriber
15.2,Monday,Subscriber
18.266666666666666,Monday,Subscriber
7.883333333333334,Monday,Subscriber
4.666666666666667,Monday,Subscriber
15.933333333333334,Monday,Subscriber
17.966666666666665,Monday,Subscriber
17.65,Monday,Subscriber
20.0,Monday,Subscriber
4.2,Monday,Subscriber
7.283333333333333,Monday,Subscriber
7.733333333333333,Monday,Subscriber
22.25,Monday,Subscriber
10.683333333333334,Monday,Subscriber
4.466666666666667,Monday,Subscriber
4.1,Monday,Subscriber
9.916666666666666,Monday,Subscriber
16.366666666666667,Monday,Subscriber
22.283333333333335,Monday,Subscriber
11.783333333333333,Monday,Subscriber
11.133333333333333,Monday,Subscriber
16.816666666666666,Monday,Subscriber
9.516666666666667,Monday,Subscriber
18.966666666666665,Monday,Subscriber
13.233333333333333,Monday,Subscriber
15.533333333333333,Monday,Subscriber
4.1,Monday,Subscriber
2.0833333333333335,Monday,Subscriber
15.05,Monday,Subscriber
6.9,Monday,Subscriber
4.933333333333334,Monday,Subscriber
5.25,Monday,Subscriber
8.266666666666667,Monday,Subscriber
9.416666666666666,Monday,Subscriber
26.8,Monday,Subscriber
14.9,Monday,Subscriber
5.3,Sunday,Subscriber
75.66666666666667,Sunday,Customer
78.43333333333334,Sunday,Customer
3.9166666666666665,Sunday,Subscriber
4.416666666666667,Sunday,Subscriber
14.583333333333334,Sunday,Subscriber
3.4,Sunday,Subscriber
4.95,Sunday,Subscriber
5.366666666666666,Sunday,Customer
16.316666666666666,Sunday,Customer
20.65,Sunday,Subscriber
8.116666666666667,Sunday,Subscriber
13.566666666666666,Sunday,Subscriber
23.316666666666666,Sunday,Subscriber
7.533333333333333,Sunday,Subscriber
47.63333333333333,Sunday,Customer
9.783333333333333,Sunday,Customer
13.783333333333333,Sunday,Customer
15.75,Sunday,Customer
30.533333333333335,Sunday,Customer
13.266666666666667,Sunday,Subscriber
12.483333333333333,Sunday,Customer
28.133333333333333,Sunday,Customer
3.783333333333333,Sunday,Subscriber
9.716666666666667,Sunday,Subscriber
13.666666666666666,Sunday,Customer
8.05,Sunday,Subscriber
15.55,Sunday,Customer
13.816666666666666,Sunday,Customer
28.866666666666667,Sunday,Subscriber
23.316666666666666,Sunday,Subscriber
29.15,Sunday,Subscriber
8.45,Sunday,Subscriber
18.633333333333333,Sunday,Subscriber
13.116666666666667,Sunday,Subscriber
19.9,Sunday,Subscriber
12.783333333333333,Sunday,Subscriber
60.05,Sunday,Customer
21.133333333333333,Sunday,Customer
9.033333333333333,Sunday,Subscriber
12.266666666666667,Sunday,Customer
2.2333333333333334,Sunday,Subscriber
62.733333333333334,Sunday,Customer
15.616666666666667,Sunday,Customer
16.683333333333334,Sunday,Customer
10.583333333333334,Sunday,Subscriber
16.5,Sunday,Subscriber
9.05,Sunday,Customer
9.2,Sunday,Subscriber
19.666666666666668,Sunday,Customer
14.233333333333333,Sunday,Customer
11.266666666666667,Sunday,Subscriber
6.15,Sunday,Subscriber
16.716666666666665,Sunday,Subscriber
31.233333333333334,Sunday,Customer
19.65,Sunday,Customer
31.883333333333333,Sunday,Customer
4.233333333333333,Sunday,Subscriber
17.0,Sunday,Subscriber
6.45,Sunday,Subscriber
73.51666666666667,Sunday,Customer
14.233333333333333,Sunday,Customer
21.95,Sunday,Customer
2.966666666666667,Sunday,Customer
36.916666666666664,Sunday,Customer
50.53333333333333,Sunday,Subscriber
51.88333333333333,Sunday,Customer
11.166666666666666,Sunday,Customer
15.066666666666666,Sunday,Subscriber
2.5,Sunday,Subscriber
15.216666666666667,Sunday,Subscriber
2.5833333333333335,Sunday,Subscriber
26.066666666666666,Sunday,Customer
11.383333333333333,Sunday,Subscriber
13.3,Sunday,Subscriber
24.35,Sunday,Subscriber
32.93333333333333,Sunday,Customer
21.7,Sunday,Customer
6.866666666666666,Sunday,Subscriber
17.816666666666666,Sunday,Customer
8.5,Sunday,Subscriber
8.25,Sunday,Subscriber
17.533333333333335,Sunday,Subscriber
21.8,Sunday,Customer
20.833333333333332,Sunday,Subscriber
18.35,Sunday,Customer
22.966666666666665,Sunday,Customer
5.966666666666667,Sunday,Subscriber
57.3,Sunday,Customer
24.05,Sunday,Customer
7.483333333333333,Sunday,Subscriber
100.21666666666667,Sunday,Subscriber
18.083333333333332,Sunday,Subscriber
15.833333333333334,Sunday,Subscriber
12.0,Sunday,Subscriber
36.483333333333334,Sunday,Customer
18.783333333333335,Sunday,Subscriber
20.1,Sunday,Customer
7.1,Saturday,Subscriber
4.216666666666667,Saturday,Subscriber
14.883333333333333,Saturday,Subscriber
4.383333333333334,Saturday,Subscriber
9.733333333333333,Saturday,Subscriber
15.533333333333333,Saturday,Subscriber
9.75,Saturday,Subscriber
13.066666666666666,Saturday,Subscriber
8.9,Saturday,Subscriber
1.7166666666666666,Saturday,Subscriber
3.566666666666667,Saturday,Subscriber
3.3333333333333335,Saturday,Subscriber
9.433333333333334,Saturday,Subscriber
33.61666666666667,Saturday,Subscriber
14.216666666666667,Saturday,Customer
8.633333333333333,Saturday,Customer
14.016666666666667,Saturday,Subscriber
8.383333333333333,Saturday,Subscriber
23.933333333333334,Saturday,Customer
1.8166666666666667,Saturday,Subscriber
25.983333333333334,Saturday,Subscriber
27.75,Saturday,Customer
11.05,Saturday,Customer
7.5,Saturday,Subscriber
41.38333333333333,Saturday,Customer
63.25,Saturday,Subscriber
22.383333333333333,Saturday,Customer
32.016666666666666,Saturday,Customer
17.616666666666667,Saturday,Subscriber
20.55,Saturday,Customer
23.433333333333334,Saturday,Customer
17.85,Saturday,Customer
17.6,Saturday,Subscriber
100.11666666666666,Saturday,Customer
34.05,Saturday,Customer
18.366666666666667,Saturday,Customer
11.016666666666667,Saturday,Subscriber
6.233333333333333,Saturday,Subscriber
19.3,Saturday,Customer
40.13333333333333,Saturday,Subscriber
9.9,Saturday,Subscriber
10.3,Saturday,Customer
4.733333333333333,Saturday,Subscriber
2.1333333333333333,Saturday,Subscriber
56.016666666666666,Saturday,Customer
29.333333333333332,Saturday,Customer
43.733333333333334,Saturday,Customer
16.083333333333332,Saturday,Customer
9.35,Saturday,Subscriber
5.983333333333333,Saturday,Subscriber
5.783333333333333,Saturday,Subscriber
13.733333333333333,Saturday,Subscriber
20.95,Saturday,Customer
6.1,Saturday,Subscriber
21.35,Saturday,Customer
2.65,Saturday,Subscriber
19.833333333333332,Saturday,Subscriber
19.366666666666667,Saturday,Customer
8.633333333333333,Saturday,Subscriber
3.25,Saturday,Subscriber
25.433333333333334,Saturday,Subscriber
6.766666666666667,Saturday,Subscriber
24.283333333333335,Saturday,Subscriber
52.11666666666667,Saturday,Customer
15.05,Saturday,Customer
15.6,Saturday,Customer
11.316666666666666,Saturday,Customer
20.983333333333334,Saturday,Customer
22.916666666666668,Saturday,Customer
214.01666666666668,Saturday,Customer
19.8,Saturday,Customer
20.633333333333333,Saturday,Subscriber
6.466666666666667,Saturday,Subscriber
11.066666666666666,Saturday,Subscriber
23.85,Saturday,Subscriber
1.3333333333333333,Saturday,Customer
14.9,Saturday,Customer
32.0,Saturday,Customer
16.016666666666666,Saturday,Subscriber
9.45,Saturday,Subscriber
23.4,Saturday,Subscriber
23.233333333333334,Saturday,Subscriber
43.61666666666667,Saturday,Customer
18.133333333333333,Saturday,Customer
25.116666666666667,Saturday,Subscriber
25.266666666666666,Saturday,Subscriber
17.05,Saturday,Customer
24.1,Saturday,Customer
25.216666666666665,Saturday,Customer
14.533333333333333,Saturday,Subscriber
30.2,Saturday,Customer
19.233333333333334,Saturday,Subscriber
30.05,Saturday,Customer
2.933333333333333,Saturday,Subscriber
21.716666666666665,Saturday,Subscriber
22.533333333333335,Saturday,Subscriber
22.4,Saturday,Customer
30.25,Saturday,Customer
21.45,Saturday,Subscriber
22.633333333333333,Saturday,Customer
11.65,Saturday,Subscriber
9.966666666666667,Saturday,Subscriber
12.55,Saturday,Customer
28.3,Saturday,Customer
2.3666666666666667,Saturday,Subscriber
28.383333333333333,Saturday,Subscriber
6.266666666666667,Saturday,Subscriber
16.666666666666668,Saturday,Customer
13.233333333333333,Saturday,Subscriber
4.266666666666667,Saturday,Subscriber
10.75,Saturday,Subscriber
23.583333333333332,Saturday,Customer
35.416666666666664,Saturday,Customer
4.2,Saturday,Subscriber
1.4833333333333334,Saturday,Subscriber
3.7,Saturday,Subscriber
21.35,Saturday,Subscriber
25.65,Saturday,Customer
14.283333333333333,Saturday,Customer
9.583333333333334,Saturday,Customer
12.033333333333333,Saturday,Subscriber
16.533333333333335,Saturday,Subscriber
76.88333333333334,Saturday,Customer
27.633333333333333,Saturday,Customer
11.583333333333334,Saturday,Subscriber
22.666666666666668,Saturday,Customer
13.3,Saturday,Subscriber
49.016666666666666,Saturday,Customer
7.416666666666667,Saturday,Subscriber
4.916666666666667,Saturday,Subscriber
35.63333333333333,Saturday,Customer
4.7,Saturday,Subscriber
8.466666666666667,Saturday,Subscriber
5.483333333333333,Saturday,Subscriber
9.416666666666666,Saturday,Customer
5.25,Saturday,Subscriber
10.683333333333334,Saturday,Subscriber
6.033333333333333,Saturday,Subscriber
5.2,Saturday,Subscriber
22.05,Saturday,Customer
